Id,Predicted
0,147099.9
1,274630.1
2,217248.5
3,156977.6
4,68404.1
5,196933.8
6,36659
7,51377.2
8,71995.3
9,117221.5
10,94688.5
11,103673.7
12,30961.8
13,101266.1
14,287628.9
15,48295
16,20569.2
17,63897.9
18,63556.3
19,125573.5
20,846274.8
21,157831.3
22,75724.1
23,49886.8
24,329779.2
25,58134.5
26,80823.1
27,60774.6
28,82259.3
29,86753.1
30,43571.6
31,309796.8
32,399081.3
33,124628.6
34,61293.2
35,39503.1
36,59556.7
37,24997.6
38,37967.2
39,123841
40,74804.5
41,28186.5
42,117187.8
43,54091.4
44,89944.4
45,73101.3
46,192001.4
47,111032.4
48,139852.7
49,66102.9
50,36701.2
51,13856.9
52,83889
53,49544.4
54,36503.9
55,76962.2
56,180398.8
57,62300.5
58,103184.7
59,44846.3
60,838532.6
61,286453.4
62,49431.4
63,1086495.4
64,75548.9
65,146132
66,96021.6
67,18419.2
68,154615.3
69,76083.1
70,78467.5
71,320810.6
72,123444.1
73,163334.5
74,194880.9
75,65715.5
76,48129.8
77,297332
78,66050.1
79,81998.7
80,113252.5
81,120315.8
82,102163.5
83,170127.6
84,91273.2
85,68549.7
86,50497.1
87,59106.2
88,135014.1
89,71573.4
90,81999.1
91,82776.8
92,55317.4
93,94295.5
94,79376.1
95,127272.2
96,137403
97,113078.9
98,49610.9
99,32541.7
100,51407.3
101,55056
102,23001.9
103,114145.5
104,65181.1
105,59118.9
106,49673.7
107,41300.5
108,64369.5
109,37588.9
110,46799.8
111,49121.8
112,64803.2
113,57885.8
114,46289.9
115,94611.7
116,57618.3
117,10265.6
118,80586.9
119,19458.6
120,61085
121,137279.3
122,64536.7
123,144448.8
124,72709.7
125,51410.4
126,189456.6
127,139121.9
128,25363.8
129,245550.4
130,67998.3
131,668109.1
132,85887.9
133,14919.7
134,25077.1
135,75214.5
136,442136
137,31211.6
138,40071.8
139,113514.8
140,61850
141,69270.2
142,42643.8
143,88356.5
144,109674.4
145,235949.4
146,47426.6
147,63471.9
148,483102.7
149,128417.5
150,88113.1
151,99039.9
152,95005
153,250951.1
154,285378.6
155,46074
156,207485.9
157,101899.8
158,63780.3
159,28305.7
160,739148.2
161,101363.1
162,78557.3
163,20133.4
164,21872.8
165,76642.7
166,175906
167,67223.8
168,21193.2
169,52483.8
170,7599.9
171,56350.7
172,79024.3
173,209123.1
174,94791.9
175,31931.1
176,29446.3
177,62841.5
178,58345.7
179,68640.7
180,47495.2
181,26999.1
182,57680.6
183,92818.1
184,75386.2
185,55858
186,54462.6
187,116524.8
188,100202.9
189,24285.2
190,179958.6
191,118590.8
192,144914.4
193,62122.7
194,197683.3
195,141845.6
196,70556.6
197,75209.8
198,38067.1
199,72845.9
200,92217
201,267127.8
202,116883.5
203,199228.3
204,80652.8
205,49706.3
206,54290.2
207,53876.8
208,126658.2
209,69270.2
210,78487.7
211,176464.6
212,190088.5
213,80157.9
214,64891.8
215,167098.5
216,110351.2
217,66861
218,65841
219,64110.1
220,206997.5
221,141580.7
222,18978.7
223,295162.7
224,139524.4
225,62372.3
226,74808.6
227,191184.2
228,62538.9
229,53935.9
230,64148.9
231,69239.2
232,89757.5
233,142336
234,32519.1
235,177855.7
236,189503.9
237,118233.5
238,130411.6
239,191255.3
240,341517
241,46286.7
242,81900.6
243,209374
244,66400.2
245,295417.5
246,76601.3
247,116403.9
248,29234.4
249,55075.1
250,11854.8
251,1023414.1
252,92741
253,39995.1
254,63535.3
255,90264.7
256,124567.5
257,50582.9
258,265727.2
259,128785.2
260,65554.2
261,77608.6
262,90299.4
263,85145.7
264,153595.3
265,65782.8
266,212230.3
267,60959
268,70599
269,178469.8
270,78267.8
271,88758.6
272,26886
273,98301.3
274,278641.4
275,87005
276,149980.7
277,118402.5
278,74760.1
279,28822.9
280,197399.9
281,47509.7
282,95770.3
283,48900.6
284,59612.9
285,74636.9
286,110384
287,13661.5
288,54520.1
289,208567.8
290,8866.2
291,43160.6
292,82792.6
293,101984.8
294,104041.6
295,33366.6
296,52118.5
297,22158.5
298,74943.1
299,130956
300,94824
301,351847.9
302,89391.4
303,47863.8
304,81841.1
305,108115.1
306,29312.8
307,59909.3
308,73991.9
309,62714.1
310,363143.8
311,113375.2
312,90328.8
313,76915.4
314,58991.7
315,52379.7
316,87039.4
317,91244.1
318,73334.4
319,112706.6
320,120062.1
321,73682.3
322,24049.3
