Id,Predicted
0,148489.3
1,246613.9
2,216522.2
3,159908.6
4,67155.4
5,90679.7
6,39721.8
7,41205.5
8,74038.7
9,118607.7
10,92089.1
11,105359.4
12,37109.6
13,102040.6
14,276270.6
15,51733.2
16,20540.2
17,62116.4
18,62009.2
19,126028.0
20,864629.7
21,161458.6
22,73962.1
23,51104.7
24,335597.7
25,54322.7
26,83640.6
27,61648.6
28,80482.9
29,88066.8
30,47103.2
31,329683.5
32,489686.1
33,127267.4
34,61306.2
35,40958.5
36,58577.1
37,25001.1
38,33354.5
39,126404.1
40,74864.0
41,26840.0
42,116627.2
43,62202.4
44,96792.4
45,79900.1
46,190289.9
47,108681.6
48,133758.2
49,67197.8
50,36002.9
51,14923.2
52,81720.9
53,50200.0
54,46649.8
55,81011.7
56,175188.6
57,61174.1
58,111517.3
59,52039.0
60,815109.5
61,274249.0
62,51262.5
63,1155192.0
64,74986.4
65,143333.6
66,98947.3
67,18145.9
68,158629.8
69,76243.6
70,80611.1
71,332854.5
72,120586.9
73,164818.7
74,197664.4
75,63259.8
76,50661.0
77,293888.8
78,66774.4
79,81245.1
80,100194.6
81,113659.5
82,102156.8
83,170191.8
84,89000.0
85,63680.0
86,55037.0
87,58771.4
88,136547.7
89,72637.8
90,78471.6
91,81207.3
92,49812.5
93,91773.0
94,79061.9
95,134573.1
96,139362.9
97,113955.5
98,54771.5
99,36189.1
100,53619.0
101,59458.2
102,23602.9
103,117256.2
104,63843.4
105,59671.2
106,55269.1
107,46109.2
108,64488.1
109,35683.5
110,48004.9
111,62339.4
112,68446.9
113,58873.5
114,49073.2
115,95576.1
116,59945.5
117,13288.8
118,80257.8
119,19445.1
120,61611.6
121,138737.2
122,67672.2
123,140223.4
124,64381.6
125,48791.8
126,183668.1
127,136036.0
128,25071.6
129,237861.7
130,69362.2
131,731186.9
132,88066.8
133,13097.9
134,24151.7
135,71026.7
136,434975.7
137,32074.0
138,42053.5
139,114176.1
140,59842.7
141,76140.4
142,41691.0
143,97879.6
144,113580.9
145,223930.1
146,48608.6
147,62244.9
148,476185.3
149,128475.6
150,88029.3
151,97723.9
152,88999.6
153,243659.4
154,277240.6
155,49492.6
156,217765.9
157,100535.8
158,63152.6
159,27167.4
160,646560.1
161,104033.3
162,73384.1
163,19510.8
164,21807.5
165,76566.6
166,180860.2
167,65356.4
168,22002.8
169,50796.1
170,11123.6
171,57549.9
172,80887.0
173,201756.2
174,91399.5
175,57621.7
176,33718.0
177,62132.0
178,58565.5
179,63935.6
180,51222.6
181,34239.8
182,59908.4
183,89776.7
184,76431.5
185,54572.6
186,59987.0
187,114147.4
188,98499.9
189,25471.9
190,189980.1
191,120660.9
192,243428.7
193,60363.7
194,196865.8
195,141119.2
196,71795.0
197,76464.9
198,42746.2
199,75810.9
200,84744.8
201,245671.0
202,109900.5
203,201244.3
204,86636.2
205,55469.8
206,57412.6
207,54935.4
208,126176.4
209,69416.7
210,81369.1
211,173885.2
212,187547.2
213,83245.1
214,68242.9
215,160118.2
216,114368.9
217,68665.6
218,66085.2
219,65065.3
220,213391.5
221,141626.8
222,22619.3
223,295222.4
224,126246.5
225,58555.7
226,73678.7
227,194542.5
228,62566.3
229,53797.6
230,65618.8
231,65464.3
232,88477.7
233,147247.4
234,33438.8
235,169944.8
236,209265.5
237,120761.5
238,133383.2
239,195859.6
240,310471.0
241,49816.0
242,82638.2
243,212042.8
244,63205.8
245,298881.2
246,77107.4
247,112668.5
248,32122.7
249,54572.6
250,13963.0
251,1003341.8
252,86429.3
253,45486.9
254,66744.9
255,91553.1
256,162048.8
257,49164.9
258,253858.5
259,136904.4
260,66551.3
261,86457.3
262,89529.2
263,82598.6
264,147908.8
265,60380.8
266,211113.4
267,60808.4
268,72618.0
269,182259.0
270,82336.3
271,88645.7
272,31903.6
273,102943.2
274,280028.9
275,86111.9
276,143137.1
277,108207.5
278,71890.2
279,31739.8
280,198760.6
281,51939.7
282,98123.6
283,50307.5
284,59778.0
285,77472.7
286,108159.8
287,17807.8
288,55243.5
289,210684.2
290,11220.9
291,43034.0
292,88849.1
293,99785.9
294,87146.6
295,33551.5
296,51494.8
297,22655.9
298,80532.5
299,122240.1
300,91233.3
301,335575.8
302,84462.8
303,49084.7
304,80034.3
305,105878.0
306,42989.1
307,58746.1
308,70097.4
309,60015.7
310,385594.9
311,113010.7
312,86829.1
313,77754.4
314,60908.0
315,50433.0
316,82256.8
317,89481.8
318,63374.4
319,105186.8
320,113745.6
321,85251.1
322,25001.1
323,102153.2
324,152265.5
325,623255.9
326,120570.3
327,48578.5
328,58423.7
329,126290.4
330,30424.7
331,130770.4
332,58641.7
333,51337.4
334,212220.0
335,60736.3
336,146213.0
337,92430.7
338,73446.5
339,98605.3
340,109186.4
341,83548.0
342,194327.5
343,56227.9
344,72401.3
345,19029.8
346,128041.6
347,10346.0
348,42219.5
349,58594.2
350,141687.5
351,196743.7
352,20963.8
353,11014.1
354,218326.2
355,197743.2
356,63777.7
357,581758.3
358,79961.4
359,114105.4
360,89878.4
361,116894.4
362,216310.9
363,46852.1
364,200458.1
365,250416.2
366,191106.7
367,51517.3
368,52221.0
369,62489.4
370,91816.8
371,50781.1
372,79467.5
373,60040.4
374,64061.0
375,92870.6
376,82232.2
377,160614.3
378,104092.8
379,77636.7
380,60548.0
381,61927.7
382,195143.0
383,130010.4
384,19797.1
385,19147.8
386,72981.4
387,45662.5
388,77129.7
389,76163.2
390,209156.2
391,76429.5
392,49543.6
393,129461.3
394,89740.3
395,58922.8
