Id,Predicted
0,155702.0
1,248268.9
2,213816.1
3,158916.2
4,68047.0
5,64992.7
6,37460.0
7,47661.2
8,72014.9
9,99902.5
10,96172.3
11,104705.7
12,26008.8
13,102337.9
14,312166.8
15,45793.7
16,19828.8
17,61674.7
18,65374.3
19,126823.2
20,921389.2
21,160612.4
22,75005.8
23,50586.0
24,322369.5
25,59574.8
26,77455.4
27,57160.6
28,82472.9
29,87585.3
30,41966.7
31,340387.8
32,404599.3
33,124662.9
34,55772.8
35,38779.3
36,59068.0
37,24946.7
38,36630.1
39,123047.6
40,77980.5
41,23736.8
42,114390.6
43,62128.1
44,89727.0
45,77010.0
46,193891.4
47,117519.6
48,135996.0
49,63553.3
50,33035.8
51,15694.8
52,82469.8
53,50812.2
54,38050.0
55,78930.3
56,176070.2
57,58901.1
58,107848.5
59,42818.3
60,818405.3
61,282436.4
62,50860.1
63,934292.4
64,72505.5
65,145564.1
66,97106.4
67,17079.6
68,165442.9
69,77313.9
70,78104.6
71,323493.0
72,121764.9
73,166071.7
74,204713.3
75,64500.9
76,47773.9
77,289683.8
78,64835.2
79,81226.5
80,105477.0
81,123728.7
82,100812.2
83,146772.7
84,99575.0
85,70837.5
86,54809.4
87,60384.2
88,134566.7
89,72056.9
90,78125.7
91,78781.2
92,34725.6
93,93057.7
94,78263.9
95,132082.4
96,136396.4
97,109123.7
98,53714.4
99,33592.8
100,54186.5
101,58891.5
102,21342.1
103,118392.9
104,64740.4
105,59548.7
106,45613.7
107,42808.3
108,61811.8
109,37283.8
110,48094.3
111,47454.3
112,64916.3
113,56499.5
114,41666.1
115,96609.6
116,51082.0
117,10079.6
118,77842.5
119,20727.2
120,65427.5
121,133828.6
122,67253.8
123,138381.4
124,78444.6
125,55313.0
126,175366.9
127,139791.6
128,24917.5
129,227850.5
130,68646.1
131,729513.8
132,87340.1
133,15457.3
134,25157.5
135,72050.8
136,449545.8
137,24019.1
138,39173.2
139,106157.8
140,63432.4
141,64664.6
142,41282.6
143,88735.0
144,104345.8
145,230280.8
146,42364.6
147,62812.8
148,361193.4
149,132696.3
150,92238.8
151,102514.6
152,101678.9
153,245530.5
154,282933.3
155,46014.2
156,221714.3
157,104093.1
158,63503.6
159,24721.4
160,639257.4
161,98835.0
162,81070.1
163,17540.8
164,20793.4
165,77286.5
166,172333.3
167,65697.0
168,19070.0
169,52846.0
170,8284.0
171,53568.3
172,82512.9
173,190800.2
174,93080.7
175,28480.4
176,27286.5
177,63980.6
178,54397.5
179,66537.0
180,44815.5
181,21089.6
182,59356.4
183,96302.7
184,79877.2
185,53276.9
186,57136.8
187,118800.5
188,100191.5
189,23488.0
190,183845.5
191,110251.2
192,137762.1
193,62252.7
194,187296.8
195,129169.8
196,69992.3
197,76694.0
198,39017.4
199,73081.2
200,90318.5
201,266034.4
202,114881.3
203,193354.4
204,83719.6
205,45521.6
206,50615.4
207,50007.6
208,125384.2
209,70983.0
210,80419.7
211,184113.8
212,194613.5
213,79660.1
214,56204.1
215,171033.5
216,108494.8
217,64622.3
218,65278.1
219,65988.4
220,210550.5
221,142972.2
222,20904.5
223,286333.1
224,130639.2
225,61385.2
226,75008.0
227,194419.8
228,58913.6
229,55121.5
230,64699.5
231,68072.8
232,87583.3
233,142231.3
234,33237.7
235,172690.1
236,204879.0
237,118778.6
238,127406.9
239,182903.8
240,288944.4
241,46745.4
242,79404.1
243,204832.5
244,65124.6
245,315329.3
246,74747.1
247,121069.6
248,29149.7
249,55061.8
250,12452.9
251,1007259.1
252,105718.8
253,42599.7
254,56796.6
255,87852.6
256,245973.8
257,54818.4
258,260806.3
259,133608.2
260,67264.2
261,78011.0
262,89440.1
263,87280.5
264,145378.1
265,79917.0
266,199461.9
267,62648.7
268,71036.9
269,177970.8
270,81140.2
271,86672.9
272,36781.0
273,107231.7
274,271363.4
275,87693.1
276,162230.8
277,109785.7
278,67392.0
279,28505.6
280,197638.1
281,50113.8
282,88155.2
283,52207.0
284,59734.8
285,84727.7
286,105162.3
287,13206.1
288,55239.7
289,213720.7
290,9468.2
291,38798.3
292,87941.9
293,100065.5
294,94185.9
295,33089.1
296,47382.0
297,20967.4
298,78797.2
299,128745.0
300,105366.8
301,338409.9
302,90938.6
303,48664.2
304,81491.5
305,99954.6
306,42223.8
307,60354.0
308,73750.4
309,66239.8
310,325356.0
311,112088.6
312,87326.1
313,77747.7
314,61737.4
315,50961.6
316,84693.3
317,93433.9
318,70530.1
319,101845.5
320,125422.3
321,74939.6
322,26971.4
323,101739.6
324,155617.6
325,554491.7
326,119132.1
327,51893.6
328,58327.5
329,121723.4
330,30048.4
331,124918.5
332,60731.7
333,57618.7
334,211796.5
335,60292.7
336,148272.7
337,91779.6
338,82150.9
339,113370.9
340,112754.7
341,81145.7
342,187643.1
343,56267.2
344,66418.1
345,19648.0
346,135221.9
347,11881.6
348,42412.9
349,64916.4
350,145249.6
351,147058.6
352,17571.2
353,12497.8
354,220707.5
355,192338.5
356,66112.6
357,653573.7
358,80725.9
359,108144.1
360,86878.5
361,113999.2
362,224624.8
363,46328.7
364,193937.1
365,235835.1
366,181064.5
367,50634.4
368,29328.4
369,57663.7
370,89627.7
371,54800.7
372,76409.5
373,62614.6
374,69772.3
375,90146.0
376,81844.3
377,158547.5
378,103179.7
379,78128.9
380,44165.4
381,57552.8
382,192706.1
383,129945.3
384,18433.3
385,20111.1
386,83213.4
387,31673.4
388,74866.1
389,84106.5
390,177786.2
391,76411.5
392,53829.5
393,88565.9
394,98303.6
395,61700.9
396,346083.2
397,168079.9
398,64880.9
399,215932.5
400,35402.1
401,70094.6
402,223371.0
403,14036.7
404,43530.2
405,337062.7
406,80657.4
407,33114.7
408,119488.8
409,65466.4
410,84497.4
411,83962.3
412,21433.7
413,114661.3
414,19748.8
415,113646.8
416,66275.0
417,32169.5
418,81139.2
419,90073.2
420,76492.4
421,7347.9
422,123715.2
423,83095.2
424,78746.5
425,78797.9
426,76943.8
427,88020.0
428,421411.9
429,12021.4
430,157639.8
431,259605.0
432,101468.0
433,66113.2
434,437389.5
435,181814.2
436,57496.2
437,65762.7
438,15924.0
439,53917.1
440,37431.5
441,103511.3
